DayNum,VehId,Trip,Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW]
1.962851176,156,916,64,29.54000092,1750,21.96078491,-3,13,0.63
1.962851176,156,916,64,46.63999939,2082,21.96078491,27,12,0.01
1.962851176,156,916,66,46.63999939,2082,21.96078491,7,15,0.35
1.962851176,156,916,66,49.06000137,2131,66.27451324,20,7,2.10
1.962851176,156,916,67,49.06000137,2131,66.27451324,16,5,1.44
1.962851176,156,916,68,31.10000038,1859,66.27451324,3,4,0.78
1.962851176,156,916,67,31.10000038,1859,66.27451324,25,13,2.28
1.962851176,156,916,67,44.77999878,2070,66.27451324,5,13,3.27
1.962851176,156,916,69,44.77999878,2070,47.05882263,3,14,2.16
1.962851176,156,916,69,22.47999954,1780,47.05882263,15,8,2.47
1.962851176,156,916,70,22.47999954,1780,47.05882263,23,8,3.84
1.962851176,156,916,71,22.47999954,1780,47.05882263,21,11,0.36
1.962851176,156,916,71,4.260000229,1305,47.05882263,24,12,2.85
1.962851176,156,916,70,4.260000229,1305,47.05882263,2,6,4.79
1.962851176,156,916,70,5.900000095,1253,12.94117641,29,11,4.32
1.962851176,156,916,69,4.170000076,1246,12.94117641,18,12,1.15
1.962851176,156,916,68,4.170000076,1246,12.94117641,8,10,0.11
1.962851176,156,916,68,4.420000076,1314,12.94117641,27,10,4.35
1.962851176,156,916,66,4.420000076,1314,12.94117641,18,9,2.62
1.962851176,156,916,66,4.420000076,1314,10.58823586,3,15,2.02
1.962851176,156,916,63,4.420000076,1314,10.58823586,27,11,0.24
1.962851176,156,916,63,3.849999905,1035,10.58823586,22,14,1.75
1.962851176,156,916,46,3.849999905,1035,10.58823586,15,5,1.39
1.962851176,156,916,46,4.53000021,895,10.58823586,10,13,0.81
1.962851176,156,916,40,4.53000021,895,10.58823586,25,13,0.75
1.962851176,156,916,19,4.53000021,895,10.58823586,0,11,0.98
1.962851176,156,916,19,4.070000172,851,14.11764717,0,12,0.76
1.962851176,156,916,11,4.070000172,851,14.11764717,-3,7,2.76
1.962851176,156,916,6,4,642,14.11764717,15,7,3.21
1.962851176,156,916,3,4,642,14.11764717,3,5,4.45
1.962851176,156,916,3,4.119999886,620,14.11764717,-3,11,2.81
1.962851176,156,916,3,4.119999886,620,19.2156868,21,12,4.86
1.962851176,156,916,3,4.119999886,623,19.2156868,3,8,3.94
1.962851176,156,916,3,4.170000076,623,19.2156868,3,9,3.11
1.962851176,156,916,3,4.170000076,623,19.6078434,23,15,1.92
1.962851176,156,916,0,4.170000076,623,19.6078434,17,6,4.43
1.962851176,156,916,0,4.170000076,618,19.6078434,29,11,0.41
1.962851176,156,916,0,4.170000076,614,19.6078434,-3,14,1.34
1.962851176,156,916,0,4.210000038,614,19.2156868,30,14,0.83
1.962851176,156,916,0,4.210000038,619,19.2156868,-3,14,3.83
1.962851176,156,916,0,4.210000038,674,19.2156868,18,15,4.94
1.962851176,156,916,0,4.210000038,702,19.2156868,27,5,0.20
1.962851176,156,916,0,5.53000021,702,19.2156868,3,10,1.60
1.962851176,156,916,0,5.53000021,702,22.35294151,1,5,1.55
1.962851176,156,916,0,5.53000021,702,22.35294151,21,7,3.90
1.962851176,156,916,0,5.53000021,696,22.35294151,-5,15,0.79
1.962851176,156,916,0,5.53000021,677,22.35294151,16,11,0.44
1.962851176,156,916,0,4.119999886,677,22.35294151,-2,7,3.76
1.962851176,156,916,0,4.119999886,677,18.4313736,15,4,4.74
1.962851176,156,916,0,4.119999886,632,18.4313736,1,14,1.26
1.962851176,156,916,0,4.119999886,631,18.4313736,-3,11,0.41
1.962851176,156,916,0,4.119999886,628,18.4313736,23,15,1.54
1.962851176,156,916,0,4.090000153,628,18.4313736,30,14,0.16
1.962851176,156,916,0,4.090000153,628,18.8235302,15,15,1.77
1.962851176,156,916,0,4.090000153,632,18.8235302,-1,15,0.82
1.962851176,156,916,0,4.090000153,634,18.8235302,5,4,0.71
1.962851176,156,916,0,4.099999905,634,18.8235302,19,5,2.94
1.962851176,156,916,0,4.099999905,633,18.8235302,4,10,1.50
1.962851176,156,916,0,4.099999905,635,18.8235302,25,15,2.53
1.962851176,156,916,0,4.099999905,635,18.8235302,-2,9,0.18
1.962851176,156,916,0,4.139999866,635,18.8235302,2,4,2.44
1.962851176,156,916,0,4.139999866,633,18.8235302,4,4,0.27
1.962851176,156,916,0,4.139999866,674,18.8235302,25,15,3.61
1.962851176,156,916,0,16.59000015,674,18.8235302,10,13,4.09
1.962851176,156,916,0,16.59000015,674,18.8235302,-5,14,3.45
1.962851176,156,916,0,16.59000015,1662,18.8235302,23,15,4.93
1.962851176,156,916,0,24.29000092,1662,18.8235302,19,11,0.33
1.962851176,156,916,0,24.29000092,1662,41.96078491,6,10,4.94
1.962851176,156,916,11,24.29000092,1662,41.96078491,-4,4,0.30
1.962851176,156,916,11,24.29000092,1941,41.96078491,27,9,2.05
1.962851176,156,916,11,28.63999939,1941,41.96078491,17,12,4.24
1.962851176,156,916,16,28.63999939,1941,41.96078491,28,14,2.16
1.962851176,156,916,22,28.63999939,1941,41.96078491,9,4,4.80
1.962851176,156,916,22,28.63999939,1989,41.96078491,10,15,3.82
1.962851176,156,916,22,36.72999954,1989,41.96078491,19,8,1.74
1.962851176,156,916,26,36.72999954,1989,41.96078491,5,15,0.04
1.962851176,156,916,26,36.72999954,1989,41.96078491,13,5,3.73
1.962851176,156,916,26,36.72999954,1989,52.54901886,26,10,3.21
1.962851176,156,916,30,36.72999954,1989,52.54901886,0,4,3.69
1.962851176,156,916,30,36.72999954,2269,52.54901886,-4,10,4.30
1.962851176,156,916,30,41.65000153,2269,52.54901886,16,7,2.63
1.962851176,156,916,35,41.65000153,2269,52.54901886,21,7,2.56
1.962851176,156,916,39,41.65000153,2150,52.54901886,1,12,3.67
1.962851176,156,916,39,39.50999832,2150,52.54901886,1,14,3.61
1.962851176,156,916,43,39.50999832,2150,52.54901886,22,15,0.17
1.962851176,156,916,47,42.29000092,2225,52.54901886,1,10,1.92
1.962851176,156,916,47,42.29000092,2225,54.50980377,10,7,4.69
1.962851176,156,916,51,28.14999962,1851,54.50980377,-1,11,0.81
1.962851176,156,916,52,28.14999962,1851,54.50980377,26,12,3.65
1.962851176,156,916,54,27.22999954,1770,54.50980377,26,11,4.34
1.962851176,156,916,55,27.22999954,1770,37.25490189,16,7,0.90
1.962851176,156,916,58,15.25,1773,37.25490189,7,14,3.13
1.962851176,156,916,59,8.210000038,1339,37.25490189,21,10,4.17
1.962851176,156,916,58,6.599999905,1250,15.29411793,18,15,0.12
1.962851176,156,916,57,23.79000092,1378,15.29411793,15,10,2.14
1.962851176,156,916,57,30.60000038,1816,15.29411793,24,12,2.21
1.962851176,156,916,57,30.60000038,1816,49.80392075,-4,4,1.29
1.962851176,156,916,60,30.60000038,1816,49.80392075,-2,12,0.75
1.962851176,156,916,60,25.14999962,1800,49.80392075,14,5,1.00
1.962851176,156,916,60,4.070000172,1269,49.80392075,12,8,1.98
1.962851176,156,916,57,4.070000172,1269,49.80392075,4,7,0.69
1.962851176,156,916,57,4.099999905,1117,10.58823586,12,5,1.16
1.962851176,156,916,51,4.099999905,1117,10.58823586,18,13,4.25
1.962851176,156,916,48,5.170000076,1340,10.58823586,0,13,1.57
1.962851176,156,916,46,5.170000076,1340,10.58823586,30,8,4.65
1.962851176,156,916,44,5.28000021,1287,10.58823586,3,5,0.15
1.962851176,156,916,44,5.28000021,1287,12.15686321,23,11,2.14
1.962851176,156,916,44,5.03000021,875,12.15686321,28,15,1.04
1.962851176,156,916,31,5.03000021,875,12.15686321,15,4,4.19
1.962851176,156,916,31,4,827,12.15686321,8,12,4.62
1.962851176,156,916,23,4,827,12.15686321,17,13,1.69
1.962851176,156,916,19,3.950000048,738,12.15686321,25,9,4.08
1.962851176,156,916,19,3.950000048,738,16.47058868,7,6,3.60
1.962851176,156,916,12,3.950000048,738,16.47058868,4,5,2.37
1.962851176,156,916,5,3.950000048,565,16.47058868,14,7,2.16
1.962851176,156,916,5,4.289999962,565,16.47058868,20,14,0.41
1.962851176,156,916,5,5.28000021,638,16.47058868,26,6,1.99
1.962851176,156,916,3,5.28000021,638,16.47058868,14,12,1.73
1.962851176,156,916,3,5.28000021,685,16.47058868,6,6,3.74
1.962851176,156,916,3,5.28000021,685,22.74509811,11,10,0.06
1.962851176,156,916,0,5.28000021,685,22.74509811,22,9,4.09
1.962851176,156,916,0,5.28000021,692,22.74509811,20,13,3.32
1.962851176,156,916,0,5.28000021,689,22.74509811,12,9,2.95
1.962851176,156,916,0,5.28000021,689,22.74509811,0,11,2.75
1.962851176,156,916,0,5.28000021,1306,22.74509811,25,7,1.58
1.962851176,156,916,0,14.14999962,1306,22.74509811,13,10,0.39
1.962851176,156,916,0,14.14999962,1306,30.19607925,19,13,1.23
1.962851176,156,916,8,14.14999962,1306,30.19607925,1,7,3.06
1.962851176,156,916,8,14.14999962,1703,30.19607925,25,7,4.01
1.962851176,156,916,8,20,1703,30.19607925,24,8,4.27
1.962851176,156,916,14,20,1703,30.19607925,29,6,1.13
1.962851176,156,916,21,20,1703,30.19607925,13,12,0.86
1.962851176,156,916,21,7.840000153,1492,30.19607925,1,15,2.98
1.962851176,156,916,23,7.840000153,1492,30.19607925,13,13,0.25
1.962851176,156,916,23,7.840000153,1492,10.1960783,10,9,2.79
1.962851176,156,916,25,3.960000038,1037,10.1960783,27,6,1.69
1.962851176,156,916,24,3.960000038,1037,10.1960783,-5,5,1.20
1.962851176,156,916,23,3.900000095,854,10.1960783,9,9,2.03
1.962851176,156,916,20,3.900000095,854,10.1960783,10,6,1.63
1.962851176,156,916,16,3.700000048,809,12.54901981,6,13,3.57
1.962851176,156,916,12,3.700000048,809,12.54901981,3,4,3.06
1.962851176,156,916,7,4.059999943,565,12.54901981,30,13,4.80
1.962851176,156,916,4,4.059999943,565,12.54901981,7,8,1.69
1.962851176,156,916,3,3.839999914,614,12.54901981,14,7,4.53
1.962851176,156,916,3,3.839999914,614,17.64705849,16,11,1.37
1.962851176,156,916,3,3.849999905,623,17.64705849,20,7,2.32
1.962851176,156,916,3,3.849999905,623,18.03921509,18,11,2.59
1.962851176,156,916,0,3.849999905,623,18.03921509,5,15,4.88
1.962851176,156,916,0,3.849999905,624,18.03921509,23,8,0.61
1.962851176,156,916,0,3.849999905,620,18.03921509,0,7,3.24
1.962851176,156,916,0,3.849999905,621,18.03921509,30,15,2.23
1.962851176,156,916,0,3.849999905,625,18.03921509,8,11,3.92
1.962851176,156,916,0,3.900000095,625,18.03921509,28,8,0.12
1.962851176,156,916,0,3.900000095,625,17.64705849,6,12,0.03
1.962851176,156,916,0,3.900000095,632,17.64705849,2,10,0.70
1.962851176,156,916,0,3.900000095,636,17.64705849,-1,12,3.00
1.962851176,156,916,0,5.639999866,636,20.7843132,2,7,1.67
1.962851176,156,916,0,5.639999866,702,20.7843132,28,15,1.51
1.962851176,156,916,0,5.639999866,698,20.7843132,14,6,0.60
1.962851176,156,916,0,11.96000004,1292,28.23529434,-2,10,0.86
1.962851176,156,916,0,16.63999939,1292,28.23529434,4,6,4.35
1.962851176,156,916,0,16.63999939,1292,34.11764908,0,5,1.08
1.962851176,156,916,9,16.63999939,1292,34.11764908,24,13,2.84
1.962851176,156,916,9,16.63999939,1690,34.11764908,6,15,1.80
1.962851176,156,916,9,21.59000015,1690,34.11764908,13,11,1.06
1.962851176,156,916,14,21.59000015,1690,34.11764908,27,8,2.85
1.962851176,156,916,22,21.59000015,1690,34.11764908,-1,14,1.45
1.962851176,156,916,22,21.59000015,1880,34.11764908,13,10,4.09
1.962851176,156,916,22,29.63999939,1880,34.11764908,-5,5,4.53
1.962851176,156,916,26,29.63999939,1880,34.11764908,13,13,2.17
1.962851176,156,916,26,29.63999939,1880,43.13725662,0,10,0.80
1.962851176,156,916,34,31.39999962,2360,43.13725662,-5,13,3.73
1.962851176,156,916,38,31.39999962,2360,43.13725662,10,15,2.50
1.962851176,156,916,43,29.03000069,2089,43.13725662,9,8,4.75
1.962851176,156,916,47,29.03000069,2089,43.13725662,19,12,2.81
1.962851176,156,916,47,30.22999954,1828,39.60784531,0,9,3.05
1.962851176,156,916,50,30.22999954,1828,39.60784531,7,4,0.91
1.962851176,156,916,55,30.22999954,1828,39.60784531,27,12,0.67
1.962851176,156,916,55,5.059999943,883,39.60784531,-2,12,2.30
1.962851176,156,916,57,5.059999943,883,39.60784531,9,5,4.30
1.962851176,156,916,57,4.139999866,1076,39.60784531,0,8,0.55
1.962851176,156,916,55,4.139999866,1076,39.60784531,15,9,0.22
1.962851176,156,916,55,4.139999866,1076,10.98039246,11,4,3.01
1.962851176,156,916,54,4.139999866,1076,10.98039246,24,15,0.50
1.962851176,156,916,54,4.119999886,1029,10.98039246,-2,5,2.47
1.962851176,156,916,52,4.119999886,1029,10.98039246,17,15,3.29
1.962851176,156,916,51,4.119999886,1029,10.98039246,28,10,2.59
1.962851176,156,916,51,4.059999943,1196,10.98039246,2,11,4.51
1.962851176,156,916,46,4.059999943,1196,10.98039246,3,9,4.21
1.962851176,156,916,43,4.059999943,1196,10.98039246,23,7,2.59
1.962851176,156,916,43,5.170000076,1076,10.98039246,9,10,4.71
1.962851176,156,916,43,5.170000076,1076,13.72549057,30,7,1.77
1.962851176,156,916,39,5.170000076,1076,13.72549057,26,12,4.14
1.962851176,156,916,35,5.170000076,1076,13.72549057,11,6,3.42
1.962851176,156,916,35,4.090000153,921,13.72549057,15,15,2.41
1.962851176,156,916,29,4.090000153,921,13.72549057,9,8,4.09
1.962851176,156,916,26,4.090000153,921,13.72549057,17,15,3.18
1.962851176,156,916,26,4.059999943,847,13.72549057,18,11,4.35
1.962851176,156,916,22,4.059999943,847,13.72549057,5,10,2.19
1.962851176,156,916,22,4.059999943,847,14.11764717,29,6,4.06
1.962851176,156,916,20,4.059999943,847,14.11764717,15,11,3.83
1.962851176,156,916,20,4.039999962,768,14.11764717,14,10,3.17
1.962851176,156,916,17,4.039999962,768,14.11764717,-2,9,4.13
1.962851176,156,916,16,4.039999962,768,14.11764717,27,4,4.21
1.962851176,156,916,16,11.27999973,901,14.11764717,16,12,3.79
1.962851176,156,916,18,11.27999973,901,14.11764717,14,12,1.86
1.962851176,156,916,19,11.27999973,901,14.11764717,7,13,4.63
1.962851176,156,916,19,24.59000015,1290,43.52941132,10,15,0.26
1.962851176,156,916,21,24.59000015,1290,43.52941132,14,15,2.01
1.962851176,156,916,25,24.59000015,1290,43.52941132,5,8,2.63
1.962851176,156,916,25,33.93000031,1886,43.52941132,-5,4,4.16
1.962851176,156,916,30,33.93000031,1886,43.52941132,1,13,0.08
1.962851176,156,916,35,33.93000031,1886,43.52941132,-4,7,3.32
1.962851176,156,916,35,39.22999954,2073,43.52941132,10,13,3.70
1.962851176,156,916,40,39.22999954,2073,43.52941132,5,13,3.86
1.962851176,156,916,40,39.22999954,2073,56.07843399,8,4,3.08
1.962851176,156,916,44,39.22999954,2073,56.07843399,15,10,3.06
1.962851176,156,916,44,29.35000038,2262,56.07843399,21,6,4.80
1.962851176,156,916,50,29.35000038,2262,56.07843399,-2,15,1.23
1.962851176,156,916,50,15.35000038,1700,56.07843399,27,8,4.70
1.962851176,156,916,52,15.35000038,1700,56.07843399,0,15,2.18
1.962851176,156,916,53,15.35000038,1700,56.07843399,12,12,2.15
1.962851176,156,916,53,23.88999939,1635,42.35294342,21,5,1.89
1.962851176,156,916,56,23.88999939,1635,42.35294342,25,8,1.67
1.962851176,156,916,56,28.53000069,1756,42.35294342,-5,5,3.60
1.962851176,156,916,58,28.53000069,1756,42.35294342,4,8,1.14
1.962851176,156,916,60,28.53000069,1756,42.35294342,22,4,0.88
1.962851176,156,916,60,14.14000034,1517,42.35294342,2,11,1.54
1.962851176,156,916,61,14.14000034,1517,42.35294342,27,6,0.06
1.962851176,156,916,61,14.14000034,1517,20.7843132,20,14,3.12
1.962851176,156,916,63,14.14000034,1517,20.7843132,24,11,4.25
1.962851176,156,916,63,10.34000015,1360,20.7843132,28,5,3.77
1.962851176,156,916,63,12.14999962,1379,20.7843132,20,13,4.47
1.962851176,156,916,65,12.14999962,1379,20.7843132,16,8,3.79
1.962851176,156,916,63,12.14999962,1379,20.7843132,2,8,3.35
1.962851176,156,916,63,14.19999981,1391,29.01960754,19,14,0.00
1.962851176,156,916,65,14.19999981,1391,29.01960754,23,7,3.20
1.962851176,156,916,64,14.19999981,1391,29.01960754,8,12,1.34
1.962851176,156,916,64,15.11999989,1417,29.01960754,22,12,1.87
1.962851176,156,916,66,15.11999989,1417,29.01960754,18,7,3.29
1.962851176,156,916,66,9.75,1442,29.01960754,-5,11,4.17
1.962851176,156,916,67,9.75,1442,29.01960754,29,4,2.00
1.962851176,156,916,67,9.75,1442,22.35294151,26,9,2.80
1.962851176,156,916,68,9.75,1442,22.35294151,26,7,3.86
1.962851176,156,916,68,20.47999954,1511,22.35294151,30,8,1.20
1.962851176,156,916,67,20.47999954,1511,22.35294151,5,13,3.72
1.962851176,156,916,69,20.47999954,1511,22.35294151,20,11,0.06
1.962851176,156,916,69,14.26000023,1456,22.35294151,1,12,3.80
1.962851176,156,916,66,14.26000023,1456,22.35294151,14,8,2.77
1.962851176,156,916,66,5.260000229,1425,9.019607544,1,7,1.06
1.962851176,156,916,64,5.260000229,1425,9.019607544,29,10,2.40
1.962851176,156,916,64,9.760000229,1399,9.019607544,21,15,4.16
1.962851176,156,916,63,9.760000229,1399,9.019607544,2,14,3.23
1.962851176,156,916,62,9.760000229,1399,9.019607544,-1,7,0.27
1.962851176,156,916,62,14.97999954,1335,9.019607544,24,9,4.79
1.962851176,156,916,61,14.97999954,1335,9.019607544,5,15,0.15
1.962851176,156,916,61,14.97999954,1335,31.37254906,15,10,1.76
1.962851176,156,916,63,14.97999954,1335,31.37254906,5,7,3.94
1.962851176,156,916,63,12.14000034,1335,31.37254906,30,10,0.81
1.962851176,156,916,62,12.14000034,1335,31.37254906,13,14,4.19
1.962851176,156,916,61,12.14000034,1335,31.37254906,24,14,4.31
1.962851176,156,916,61,18.95999908,1446,31.37254906,-1,10,2.91
1.962851176,156,916,63,18.95999908,1446,31.37254906,28,11,2.42
1.962851176,156,916,63,18.95999908,1446,41.17647171,17,15,1.56
1.962851176,156,916,63,20.89999962,1671,41.17647171,14,15,1.27
1.962851176,156,916,63,3.900000095,1319,41.17647171,7,9,1.56
1.962851176,156,916,62,3.900000095,1319,41.17647171,16,15,2.08
1.962851176,156,916,61,3.900000095,1319,41.17647171,8,15,0.43
1.962851176,156,916,60,4.210000038,1183,10.1960783,-2,7,4.23
1.962851176,156,916,55,4.210000038,1183,10.1960783,3,12,3.96
1.962851176,156,916,52,4.5,1326,10.1960783,21,6,0.50
1.962851176,156,916,40,4.5,1326,10.1960783,23,5,0.53
1.962851176,156,916,40,4.349999905,943,10.1960783,20,9,2.64
1.962851176,156,916,34,4.349999905,943,14.50980377,29,12,4.01
1.962851176,156,916,34,4.53000021,807,14.50980377,8,7,1.99
1.962851176,156,916,27,4.53000021,807,14.50980377,19,8,4.77
1.962851176,156,916,14,4.53000021,807,14.50980377,18,7,2.28
1.962851176,156,916,14,5.340000153,984,14.50980377,-1,14,2.39
1.962851176,156,916,7,5.340000153,984,14.50980377,16,6,3.25
1.962851176,156,916,7,5.210000038,716,20.7843132,3,5,3.59
1.962851176,156,916,3,5.210000038,716,20.7843132,29,13,0.27
1.962851176,156,916,3,5.199999809,694,20.7843132,-2,9,1.52
1.962851176,156,916,3,5.199999809,634,20.7843132,28,12,0.25
1.962851176,156,916,3,3.789999962,634,20.7843132,29,9,4.25
1.962851176,156,916,3,3.789999962,634,17.25490189,5,4,2.56
1.962851176,156,916,0,3.789999962,634,17.25490189,28,13,1.91
1.962851176,156,916,0,3.789999962,644,17.25490189,14,8,1.98
1.962851176,156,916,0,3.789999962,631,17.25490189,24,13,0.85
1.962851176,156,916,0,3.900000095,631,17.25490189,15,13,3.21
1.962851176,156,916,0,3.900000095,636,17.25490189,-4,11,4.88
1.962851176,156,916,0,3.900000095,635,17.25490189,24,4,4.34
1.962851176,156,916,0,3.779999971,635,17.25490189,13,8,1.17
1.962851176,156,916,0,3.779999971,631,17.25490189,27,14,1.02
1.962851176,156,916,0,3.779999971,622,17.25490189,18,7,1.46
1.962851176,156,916,0,3.849999905,622,17.64705849,19,10,1.46
1.962851176,156,916,0,3.849999905,631,17.64705849,7,11,2.57
1.962851176,156,916,0,3.849999905,637,17.64705849,-1,13,3.06
1.962851176,156,916,0,3.890000105,634,17.25490189,8,14,1.50
1.962851176,156,916,0,3.890000105,639,17.25490189,1,13,1.67
1.962851176,156,916,0,3.890000105,633,17.25490189,6,9,2.39
1.962851176,156,916,0,3.890000105,638,17.25490189,8,12,1.07
1.962851176,156,916,0,3.890000105,640,17.25490189,8,9,4.98
1.962851176,156,916,0,5.099999905,730,21.56862831,10,14,4.93
1.962851176,156,916,0,5.099999905,700,21.56862831,-4,8,2.48
1.962851176,156,916,0,5.099999905,696,21.56862831,-4,4,0.84
1.962851176,156,916,0,5.150000095,696,21.56862831,24,8,4.44
1.962851176,156,916,0,5.150000095,687,21.56862831,16,10,3.32
1.962851176,156,916,0,5.150000095,642,21.56862831,9,9,3.04
1.962851176,156,916,0,5.150000095,642,21.56862831,4,5,1.63
1.962851176,156,916,0,3.809999943,1410,16.86274529,23,11,3.10
1.962851176,156,916,0,3.809999943,1410,16.86274529,2,9,1.50
1.962851176,156,916,0,3.809999943,1746,16.86274529,21,13,3.49
1.962851176,156,916,0,28.29000092,1746,16.86274529,14,7,2.20
1.962851176,156,916,0,28.29000092,1746,50.58823776,29,5,3.05
1.962851176,156,916,12,28.29000092,1746,50.58823776,6,12,3.84
1.962851176,156,916,12,28.29000092,2414,50.58823776,20,4,1.01
1.962851176,156,916,12,47.20000076,2414,50.58823776,17,9,2.00
1.962851176,156,916,19,47.20000076,2414,50.58823776,24,5,1.41
1.962851176,156,916,30,47.20000076,2414,50.58823776,6,5,0.88
1.962851176,156,916,30,47.20000076,2396,50.58823776,8,10,2.92
1.962851176,156,916,30,54.59000015,2396,50.58823776,15,5,1.07
1.962851176,156,916,35,54.59000015,2396,50.58823776,6,6,0.04
1.962851176,156,916,35,54.59000015,2396,50.58823776,4,7,2.53
1.962851176,156,916,35,54.59000015,2396,53.72549057,15,8,4.97
1.962851176,156,916,43,54.59000015,2352,53.72549057,-1,9,4.66
1.962851176,156,916,43,36.54000092,2352,53.72549057,3,14,0.44
1.962851176,156,916,48,36.54000092,2352,53.72549057,8,5,1.81
1.962851176,156,916,50,29.20000076,1780,53.72549057,29,9,0.53
1.962851176,156,916,52,39.22999954,2077,53.33333588,15,4,3.41
1.962851176,156,916,55,39.22999954,2077,53.33333588,29,13,1.21
1.962851176,156,916,57,27.78000069,1871,53.33333588,12,9,3.30
1.962851176,156,916,57,15.52999973,1749,53.33333588,-1,6,4.83
1.962851176,156,916,58,15.52999973,1749,16.86274529,-3,11,3.22
1.962851176,156,916,57,4.570000172,1292,16.86274529,17,14,4.33
1.962851176,156,916,56,8.729999542,1255,16.86274529,11,6,1.58
1.962851176,156,916,55,8.729999542,1255,16.86274529,5,6,3.90
1.962851176,156,916,54,13.96000004,1195,33.33333206,18,13,3.88
1.962851176,156,916,54,28.09000015,1792,33.33333206,7,9,4.96
1.962851176,156,916,56,28.09000015,1792,33.33333206,15,12,1.18
